"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"385227","3852","Oral feed with fibre 1.5 kcal/ml","Liquid (strawberry)","420631","Standard Supplements","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"385229","3852","Oral feed with fibre 1.5 kcal/ml","Liquid (strawberry), 200 ml bottle","420631","Standard Supplements","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"385225","3852","Oral feed with fibre 1.5 kcal/ml","Liquid (vanilla)","420631","Standard Supplements","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"385230","3852","Oral feed with fibre 1.5 kcal/ml","Liquid (vanilla), 200 ml bottle","420631","Standard Supplements","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"190601","1906","Ornidazole","Tab 500 mg","161301","Antitrichomonal Agents","1613","Antitrichomonal Agents","16","Infections - Agents for Systemic Use","tab",98.8794706461403
"190801","1908","Orphenadrine citrate","Tab 100 mg","191601","Muscle Relaxants","1916","Muscle Relaxants","19","Musculoskeletal System","tab",99.816482373408
"191001","1910","Ortho-tolidine","Compound diagnostic sticks","132201","Detection of Substances in Urine","1322","Detection of Substances in Urine","13","Genito-Urinary System","test",100
"421625","4216","Osimertinib","Tab 40 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"421626","4216","Osimertinib","Tab 80 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"191101","1911","Oxazepam","Tab 10 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.957908076842
"191102","1911","Oxazepam","Tab 15 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.9727391373982
"191402","1914","Oxybutynin","Oral liq 5 mg per 5 ml","131904","Other Urinary Agents","1319","Urinary Agents","13","Genito-Urinary System","ml",99.69736352287
"191401","1914","Oxybutynin","Tab 5 mg","131904","Other Urinary Agents","1319","Urinary Agents","13","Genito-Urinary System","tab",99.845699939937
"382226","3822","Oxycodone hydrochloride","Cap immediate-release 10 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","cap",96.4692472528479
"382227","3822","Oxycodone hydrochloride","Cap immediate-release 20 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","cap",98.0838168856735
"382225","3822","Oxycodone hydrochloride","Cap immediate-release 5 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","cap",95.8816764921116
"382234","3822","Oxycodone hydrochloride","Inj 10 mg per ml, 1 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",70.6786638529605
"382235","3822","Oxycodone hydrochloride","Inj 10 mg per ml, 2 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",68.1071960702938
"382236","3822","Oxycodone hydrochloride","Inj 50 mg per ml, 1 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",51.4887769125057
"382237","3822","Oxycodone hydrochloride","Oral liq 1 mg per ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","ml",90.3282108728256
"382233","3822","Oxycodone hydrochloride","Oral liq 5 mg per 5 ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","ml",90.6819414109825
"382228","3822","Oxycodone hydrochloride","Tab controlled-release 10 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",95.162890983559
"382229","3822","Oxycodone hydrochloride","Tab controlled-release 20 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",97.3185085481496
"382230","3822","Oxycodone hydrochloride","Tab controlled-release 40 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",98.0126324530099
"382232","3822","Oxycodone hydrochloride","Tab controlled-release 5 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",91.5448585402093
"382231","3822","Oxycodone hydrochloride","Tab controlled-release 80 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",96.8459646941683
"382239","3822","Oxycodone hydrochloride","Tab immediate-release 10 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",95.6677017978075
"382240","3822","Oxycodone hydrochloride","Tab immediate-release 20 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",98.4936912422257
"382238","3822","Oxycodone hydrochloride","Tab immediate-release 5 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",94.207751837347
"192302","1923","Oxytocin","Inj 10 iu per ml, 1 ml ampoule","131402","Myometrial and Vaginal Hormone Preparations","1314","Myometrial and Vaginal Hormone Preparations","13","Genito-Urinary System","inj",1.92463844448834
"192301","1923","Oxytocin","Inj 5 iu per ml, 1 ml ampoule","131402","Myometrial and Vaginal Hormone Preparations","1314","Myometrial and Vaginal Hormone Preparations","13","Genito-Urinary System","inj",26.1481586805062
"192203","1922","Oxytocin with ergometrine maleate","Inj 5 iu with ergometrine maleate 500 mcg per ml, 1 ml ampoule ","131402","Myometrial and Vaginal Hormone Preparations","1314","Myometrial and Vaginal Hormone Preparations","13","Genito-Urinary System","inj",0.664246224936051
"394625","3946","Paediatric Enteral Feed with Fibre 0.76 kcal/ml","Liquid","420615","Paediatric Products For Children With Low Energy Requirements","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"394626","3946","Paediatric Enteral Feed with Fibre 0.76 kcal/ml","Liquid, 500 ml bottle","420615","Paediatric Products For Children With Low Energy Requirements","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"378225","3782","Paediatric enteral feed 1.5kcal/ml","Liquid","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"378226","3782","Paediatric enteral feed 1.5kcal/ml","Liquid, 500 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"293301","2933","Paediatric enteral feed 1kcal/ml","Liquid","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"293325","2933","Paediatric enteral feed 1kcal/ml","Liquid, 500 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379525","3795","Paediatric enteral feed with fibre 1.5kcal/ml","Liquid","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379526","3795","Paediatric enteral feed with fibre 1.5kcal/ml","Liquid, 500 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"416925","4169","Paediatric enteral feed with fibre 1kcal/ml","Liquid","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"397225","3972","Paediatric oral feed","Powder (vanilla)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","g",100
"379625","3796","Paediatric oral feed 1.5kcal/ml","Liquid (strawberry)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379627","3796","Paediatric oral feed 1.5kcal/ml","Liquid (strawberry), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379626","3796","Paediatric oral feed 1.5kcal/ml","Liquid (vanilla)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379628","3796","Paediatric oral feed 1.5kcal/ml","Liquid (vanilla), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379629","3796","Paediatric oral feed 1.5kcal/ml","Liquid (vanilla), 500 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"294101","2941","Paediatric oral feed 1kcal/ml","Liquid (chocolate)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"294125","2941","Paediatric oral feed 1kcal/ml","Liquid (chocolate), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"294102","2941","Paediatric oral feed 1kcal/ml","Liquid (strawberry)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"294126","2941","Paediatric oral feed 1kcal/ml","Liquid (strawberry), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"294103","2941","Paediatric oral feed 1kcal/ml","Liquid (vanilla)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"294127","2941","Paediatric oral feed 1kcal/ml","Liquid (vanilla), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"294128","2941","Paediatric oral feed 1kcal/ml","Liquid (vanilla), 250 ml can","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","can",100
"379725","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (chocolate)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379729","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (chocolate), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379726","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (strawberry)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379730","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (strawberry), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379728","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (unflavoured)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379731","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (unflavoured), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"379727","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (vanilla)","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"379732","3797","Paediatric oral feed with fibre 1.5kcal/ml","Liquid (vanilla), 200 ml bottle","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"409525","4095","Paediatric oral/enteral feed 1 kcal/ml","Liquid","421812","Fluid Restricted","4218","Infant Formulae","42","Special Foods","ml",100
"409526","4095","Paediatric oral/enteral feed 1 kcal/ml","Liquid, 125 ml bottle","421812","Fluid Restricted","4218","Infant Formulae","42","Special Foods","btl",100
"412526","4125","Palbociclib","Cap 100 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"412527","4125","Palbociclib","Cap 125 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"412525","4125","Palbociclib","Cap 75 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"412529","4125","Palbociclib","Tab 100 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"412530","4125","Palbociclib","Tab 125 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"412528","4125","Palbociclib","Tab 75 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"402528","4025","Paliperidone","Inj 100 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"402529","4025","Paliperidone","Inj 150 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"402525","4025","Paliperidone","Inj 25 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"402526","4025","Paliperidone","Inj 50 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"402527","4025","Paliperidone","Inj 75 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"416625","4166","Paliperidone palmitate","Inj 175 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"416626","4166","Paliperidone palmitate","Inj 263 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"416627","4166","Paliperidone palmitate","Inj 350 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"416628","4166","Paliperidone palmitate","Inj 525 mg syringe","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"603301","6033","Pamidronate disodium","Inj 3 mg per ml, 10 ml vial","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","inj",69.1756272401434
"603326","6033","Pamidronate disodium","Inj 6 mg per ml, 10 ml vial","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","inj",93.6170212765958
"603327","6033","Pamidronate disodium","Inj 9 mg per ml, 10 ml vial","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","inj",50
"192515","1925","Pancreatic enzyme","Cap pancreatin (175 mg (25,000 U lipase, 22,500 U amylase, 1,250 U protease)) ","12201","Digestives Including Enzymes","122","Digestives Including Enzymes","1","Alimentary Tract and Metabolism","cap",100
"192525","1925","Pancreatic enzyme","Cap pancreatin 150 mg (amylase 8,000 Ph Eur U, lipase 10,000 Ph Eur U, total protease 600 Ph Eur U) ","12201","Digestives Including Enzymes","122","Digestives Including Enzymes","1","Alimentary Tract and Metabolism","cap",99.9253773081703
"192513","1925","Pancreatic enzyme","Cap pancreatin 300 mg (amylase 18,000 Ph Eur U, lipase 25,000 Ph Eur U, total protease 1,000 Ph Eur U) ","12201","Digestives Including Enzymes","122","Digestives Including Enzymes","1","Alimentary Tract and Metabolism","cap",99.9401331578454
"192526","1925","Pancreatic enzyme","Modified release granules pancreatin 60.12 mg (amylase 3,600 Ph Eur U, lipase 5,000 Ph Eur U, protease 200 Ph Eur U)","12201","Digestives Including Enzymes","122","Digestives Including Enzymes","1","Alimentary Tract and Metabolism","g",100
"109802","1098","Pantoprazole","Tab EC 20 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","tab",99.9522697522196
"109801","1098","Pantoprazole","Tab EC 40 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","tab",99.9797881607884
"192801","1928","Papaverine hydrochloride","Inj 12 mg per ml, 10 ml ampoule","74001","Vasodilators","740","Vasodilators","7","Cardiovascular System","inj",36.1877315767806
"192902","1929","Paracetamol","Oral liq 120 mg per 5 ml","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","ml",93.9884786479019
"192926","1929","Paracetamol","Oral liq 240 mg per 5 ml","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","ml",91.1764705882353
"192903","1929","Paracetamol","Oral liq 250 mg per 5 ml","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","ml",97.0375388212673
"192904","1929","Paracetamol","Suppos 125 mg","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","supp",98.1799232472251
"192905","1929","Paracetamol","Suppos 250 mg","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","supp",97.4647656338086
"192906","1929","Paracetamol","Suppos 500 mg","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","supp",87.3005935167976
"192908","1929","Paracetamol","Tab 500 mg - blister pack","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","tab",99.1512740401309
"192925","1929","Paracetamol","Tab 500 mg - bottle pack","220404","Non-opioid Analgesics","2204","Analgesics","22","Nervous System","tab",99.8194701186038
"193101","1931","Paracetamol with codeine","Tab paracetamol 500 mg with codeine phosphate 8 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",99.5624527303016
"334906","3349","Paraffin","Liquid","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"334925","3349","Paraffin","Oint liquid paraffin 50% with white soft paraffin 50%","101504","Emollients","1015","Barrier Creams and Emollients","10","Dermatologicals","g",99.9184875496306
"334927","3349","Paraffin","Oint liquid paraffin 50% with white soft paraffin 50%,","101504","Emollients","1015","Barrier Creams and Emollients","10","Dermatologicals","ml",99.9602486267707
"334903","3349","Paraffin","White soft","101506","Other Dermatological Bases","1015","Barrier Creams and Emollients","10","Dermatologicals","g",99.9039649889293
"248601","2486","Paraffin liquid with wool fat","Eye oint 3% with wool fat 3%","310317","Other Eye Preparations","3103","Eye Preparations","31","Sensory Organs","g",99.1340094319936
"399825","3998","Paromomycin","Cap 250 mg","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","cap",100
"600901","6009","Paroxetine","Tab 20 mg","220507","Selective Serotonin Reuptake Inhibitors","2205","Antidepressants","22","Nervous System","tab",99.9842461052112
"394325","3943","Pazopanib","Tab 200 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"394326","3943","Pazopanib","Tab 400 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"400925","4009","Pegfilgrastim","Inj 6 mg per 0.6 ml syringe","40803","Blood Colony-stimulating Factors","408","Blood Colony-stimulating Factors","4","Blood and Blood Forming Organs","inj",100
"378725","3787","Pegylated interferon alfa-2a","Inj 135 mcg prefilled syringe","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"378726","3787","Pegylated interferon alfa-2a","Inj 180 mcg prefilled syringe","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"194203","1942","Penicillamine","Tab 125 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",100
"194204","1942","Penicillamine","Tab 250 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",100
"245501","2455","Pentoxifylline [Oxpentifylline]","Tab 400 mg","74001","Vasodilators","740","Vasodilators","7","Cardiovascular System","tab",99.9983704809363
"408225","4082","Peptide-based oral feed","Powder","420608","Paediatric Products","4206","Oral and Enteral Feeds","42","Special Foods","g",100
"194901","1949","Perhexiline maleate","Tab 100 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.9767919597351
"195002","1950","Pericyazine","Tab 10 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",100
"195001","1950","Pericyazine","Tab 2.5 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.999539425733
"280602","2806","Perindopril","Tab 2 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9870531826584
"280601","2806","Perindopril","Tab 4 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9956367185491
"280625","2806","Perindopril","Tab 8 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9981336785199
"282801","2828","Permethrin","Crm 5%","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","g",96.5878387788641
"282802","2828","Permethrin","Lotn 5%","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","ml",94.3937886663174
"195303","1953","Pethidine hydrochloride","Inj 50 mg per ml, 1 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",37.0226079935406
"195305","1953","Pethidine hydrochloride","Inj 50 mg per ml, 2 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",63.7203988367262
"195301","1953","Pethidine hydrochloride","Tab 50 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",99.1095023783974
"195501","1955","Phenelzine sulphate","Tab 15 mg","220504","Monoamine-Oxidase Inhibitors (MAOIs) - Non Selective","2205","Antidepressants","22","Nervous System","tab",100
"335403","3354","Phenobarbitone","Tab 15 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9903856014768
"335404","3354","Phenobarbitone","Tab 30 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9425307395591
"195625","1956","Phenobarbitone sodium","Inj 200 mg per ml, 1 ml ampoule","222801","Sedatives and Hypnotics","2228","Sedatives and Hypnotics","22","Nervous System","inj",100
"195605","1956","Phenobarbitone sodium","Powder","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"335606","3356","Phenol","Liquefied","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"407125","4071","Phenothrin","Shampoo 0.5%","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","ml",88.2605968276727
"196601","1966","Phenoxybenzamine hydrochloride","Cap 10 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","cap",100
"197025","1970","Phenoxymethylpenicillin (Penicillin V)","Cap 250 mg","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","cap",92.5576951354434
"197026","1970","Phenoxymethylpenicillin (Penicillin V)","Cap 500 mg","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","cap",96.4454201776664
"197027","1970","Phenoxymethylpenicillin (Penicillin V)","Grans for oral liq 125 mg per 5 ml","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","ml",49.2181060059338
"197028","1970","Phenoxymethylpenicillin (Penicillin V)","Grans for oral liq 250 mg per 5 ml","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","ml",92.0297323881699
"418925","4189","Phenylalanine","Powder, 4 g sachets","421220","Single dose amino acids","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","sach",100
"197803","1978","Phenytoin sodium","Cap 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.9656203808035
"197802","1978","Phenytoin sodium","Cap 30 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.869946394552
"197806","1978","Phenytoin sodium","Inj 50 mg per ml, 2 ml ampoule","220701","Agents for Control of Status Epilepticus","2207","Antiepilepsy Drugs","22","Nervous System","inj",1.26117862875487
"197804","1978","Phenytoin sodium","Oral liq 30 mg per 5 ml","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","ml",99.7931637007323
"197801","1978","Phenytoin sodium","Tab 50 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9045529392056
"201301","2013","Phosphorus","Tab eff 500 mg (16 mmol)","41004","Oral Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","tab",99.6852401646981
"198603","1986","Phytomenadione","Inj 10 mg per ml, 1 ml","40403","Vitamin K","404","Antifibrinolytics, Haemostatics and Local Sclerosants","4","Blood and Blood Forming Organs","inj",43.9202844790094
"198625","1986","Phytomenadione","Inj 2 mg per 0.2 ml","40403","Vitamin K","404","Antifibrinolytics, Haemostatics and Local Sclerosants","4","Blood and Blood Forming Organs","inj",51.045806583104
"198702","1987","Pilocarpine hydrochloride","Eye drops 1%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.0081473609635
"198703","1987","Pilocarpine hydrochloride","Eye drops 2%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",97.7569728886288
"198705","1987","Pilocarpine hydrochloride","Eye drops 4%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.9605328071041
"198807","1988","Pilocarpine nitrate","Eye drops 2% single dose","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","dose",100
"413325","4133","Pimecrolimus","Cream 1%","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",100
"199025","1990","Pimozide","Tab 4 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",100
"199105","1991","Pindolol","Tab 10 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",100
"199106","1991","Pindolol","Tab 15 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.8510643173017
"199104","1991","Pindolol","Tab 5 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9866557370799
"222002","2220","Pine tar with trolamine laurilsulfate and fluorescein","Soln 2.3% with trolamine laurilsulfate and fluorescein sodium","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","ml",100
"380025","3800","Pioglitazone","Tab 15 mg","11312","Oral Hypoglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","tab",99.9848136930279
"380026","3800","Pioglitazone","Tab 30 mg","11312","Oral Hypoglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","tab",99.9996861082497
"380027","3800","Pioglitazone","Tab 45 mg","11312","Oral Hypoglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","tab",99.9902338981396
"407925","4079","Pirfenidone","Cap 267 mg","283501","Antifibrotics","2835","Antifibrotics","28","Respiratory System and Allergies","cap",100
"407927","4079","Pirfenidone","Tab 267 mg","283501","Antifibrotics","2835","Antifibrotics","28","Respiratory System and Allergies","tab",100
"407926","4079","Pirfenidone","Tab 801 mg","283501","Antifibrotics","2835","Antifibrotics","28","Respiratory System and Allergies","tab",100
"200001","2000","Pizotifen","Tab 500 mcg","221304","Prophylaxis of Migraine","2213","Antimigraine Preparations","22","Nervous System","tab",99.9940144662311
"395825","3958","Pneumococcal (PCV13) conjugate vaccine","Inj 30.8 mcg of pneumococcal polysaccharide serotypes 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F and 23F in 0.5ml syringe","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"251601","2516","Podophyllotoxin","Soln 0.5%","102801","Wart Preparations","1028","Wart Preparations","10","Dermatologicals","ml",100
"243004","2430","Poloxamer","Oral drops 10%","12504","Faecal Softeners","125","Laxatives","1","Alimentary Tract and Metabolism","ml",100
"401325","4013","Polyethylene glycol 400 and propylene glycol","Eye drops 0.4% and propylene glycol 0.3%, 0.4 ml","310315","Preservative Free Ocular Lubricants","3103","Eye Preparations","31","Sensory Organs","vial",100
"401326","4013","Polyethylene glycol 400 and propylene glycol","Eye drops 0.4% and propylene glycol 0.3%, 0.8 ml","310315","Preservative Free Ocular Lubricants","3103","Eye Preparations","31","Sensory Organs","vial",100
"420325","4203","Pomalidomide","Cap 1 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420326","4203","Pomalidomide","Cap 2 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420327","4203","Pomalidomide","Cap 3 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420328","4203","Pomalidomide","Cap 4 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
